-1.8552,-1.6796,2.0225,0.50
-1.8978,-1.6332,2.5060,0.50
-1.9594,-1.5977,2.7096,0.50
-2.0146,-1.5766,2.8603,0.50
-2.0379,-1.5738,-1.3996,0.50
-2.0098,-1.5900,-0.4136,0.50
-1.9881,-1.5937,2.1700,0.50
-2.0251,-1.5616,2.4868,0.50
-2.0751,-1.5245,2.5109,0.50
-2.0827,-1.5180,-0.5684,0.50
-2.0412,-1.5447,-0.5615,0.50
-2.0264,-1.5516,2.3876,0.50
-2.0652,-1.5204,2.4865,0.50
-2.1217,-1.4780,2.5092,0.50
-2.1565,-1.4536,2.6618,0.50
-2.1394,-1.4690,-0.6682,0.50
-2.1251,-1.4767,2.1829,0.50
-2.1564,-1.4421,2.3384,0.50
-2.2061,-1.3920,2.3611,0.50
-2.2430,-1.3562,2.3925,0.50
-2.2377,-1.3627,-0.7924,0.50
-2.2160,-1.3812,0.9676,0.50
-2.2325,-1.3530,2.1725,0.50
-2.2712,-1.2990,2.2035,0.50
-2.3060,-1.2516,2.2008,0.50
-2.3115,-1.2427,-0.8613,0.50
-2.2826,-1.2788,-0.9123,0.50
-2.2435,-1.3315,-0.9585,0.50
-2.2185,-1.3694,-1.0275,0.50
-2.2212,-1.3663,2.1573,0.50
-2.2481,-1.3252,2.1478,0.50
-2.2890,-1.2623,2.1486,0.50
-2.3340,-1.1937,2.1539,0.50
-2.3728,-1.1356,2.1693,0.50
-2.3954,-1.1041,2.2857,0.50
-2.3918,-1.1151,-1.0876,0.50
-2.3654,-1.1640,-1.0795,0.50
-2.3420,-1.2068,-0.9972,0.50
-2.3406,-1.1987,1.8537,0.50
-2.3585,-1.1462,1.9194,0.50
-2.3853,-1.0746,1.9348,0.50
-2.4104,-1.0093,1.9409,0.50
-2.4235,-0.9758,1.9321,0.50
-2.4158,-0.9952,-1.2049,0.50
-2.3964,-1.0492,-1.2464,0.50
-2.3776,-1.1097,-1.2986,0.50
-2.3679,-1.1521,-1.4881,0.50
-2.3763,-1.1448,2.0550,0.50
-2.4002,-1.0935,1.9875,0.50
-2.4306,-1.0239,1.9830,0.50
-2.4584,-0.9619,2.0151,0.50
-2.4747,-0.9336,2.7630,0.50
-2.4716,-0.9602,-1.3462,0.50
-2.4613,-1.0017,-1.3231,0.50
-2.4657,-0.9880,1.8590,0.50
-2.4775,-0.9496,1.9030,0.50
-2.4815,-0.9439,-1.9171,0.50
-2.4857,-0.9341,1.8847,0.50
-2.4904,-0.9229,-1.6422,0.50
-2.4887,-0.9462,-1.5482,0.50
-2.4958,-0.9504,2.2108,0.50
-2.5121,-0.9256,2.2434,0.50
-2.5143,-0.9367,-1.3907,0.50
-2.5100,-0.9577,2.0526,0.50
-2.5162,-0.9365,1.8397,0.50
-2.5145,-0.9406,-1.2648,0.50
-2.4992,-0.9869,-1.2325,0.50
-2.4792,-1.0365,-1.1003,0.50
-2.4638,-1.0495,0.9665,0.50
-2.4556,-1.0111,1.4469,0.50
-2.4469,-0.9463,1.3989,0.50
-2.4289,-0.8831,1.1208,0.50
-2.3934,-0.8496,0.2488,0.50
-2.3540,-0.8610,-0.8869,0.50
-2.3430,-0.9067,-1.5607,0.50
-2.3416,-0.9307,0.4346,0.50
-2.3330,-0.9064,1.3046,0.50
-2.3189,-0.8504,1.3324,0.50
-2.3019,-0.7810,1.3241,0.50
-2.2846,-0.7167,1.2804,0.50
-2.2679,-0.6675,1.2087,0.50
-2.2479,-0.6169,1.1912,0.50
-2.2244,-0.5574,1.2005,0.50
-2.2070,-0.5108,1.2424,0.50
-2.2063,-0.5024,-2.1219,0.50
-2.2261,-0.5386,-2.0690,0.50
-2.2573,-0.5924,-2.1282,0.50
-2.2913,-0.6440,-2.1742,0.50
-2.3212,-0.6861,-2.2009,0.50
-2.3405,-0.7123,-2.2020,0.50
-2.3432,-0.7169,0.8280,0.50
-2.3299,-0.7010,0.8818,0.50
-2.3037,-0.6690,0.8870,0.50
-2.2679,-0.6250,0.8868,0.50
-2.2258,-0.5735,0.8842,0.50
-2.1805,-0.5186,0.8793,0.50
-2.1355,-0.4646,0.8710,0.50
-2.0939,-0.4158,0.8566,0.50
-2.0586,-0.3761,0.8230,0.50
-2.0279,-0.3453,0.7398,0.50
-1.9968,-0.3202,0.6181,0.50
-1.9604,-0.2974,0.5069,0.50
-1.9162,-0.2747,0.4517,0.50
-1.8681,-0.2519,0.4418,0.50
-1.8214,-0.2292,0.4714,0.50
-1.7806,-0.2068,0.5236,0.50
-1.7406,-0.1851,0.4491,0.50
-1.6883,-0.1646,0.3056,0.50
-1.6186,-0.1461,0.2264,0.50
-1.5469,-0.1312,0.1867,0.50
-1.4920,-0.1216,0.1564,0.50
-1.4724,-0.1190,-2.8000,0.50
-1.5039,-0.1248,-2.9689,0.50
-1.5498,-0.1334,-2.9141,0.50
-1.5376,-0.1340,0.0943,0.50
-1.4852,-0.1273,0.1550,0.50
-1.4336,-0.1195,0.1217,0.50
-1.3754,-0.1163,-0.0151,0.50
-1.3034,-0.1214,-0.1115,0.50
-1.2317,-0.1314,-0.1634,0.50
-1.1792,-0.1413,-0.2172,0.50
-1.1651,-0.1458,-3.1186,0.50
-1.2024,-0.1414,3.0119,0.50
-1.2376,-0.1390,-2.3132,0.50
-1.2111,-0.1508,-0.3234,0.50
-1.1436,-0.1713,-0.2791,0.50
-1.0671,-0.1924,-0.2594,0.50
-1.0131,-0.2061,-0.2218,0.50
-1.0131,-0.2043,2.8273,0.50
-1.0622,-0.1902,2.8982,0.50
-1.0804,-0.1896,-0.6466,0.50
-1.0393,-0.2105,-0.4260,0.50
-0.9688,-0.2409,-0.3953,0.50
-0.9011,-0.2684,-0.3734,0.50
-0.8685,-0.2802,0.0406,0.50
-0.8955,-0.2672,2.7296,0.50
-0.9276,-0.2551,-2.6360,0.50
-0.9048,-0.2723,-0.5873,0.50
-0.8463,-0.3119,-0.6145,0.50
